Title,URL handle,Description,Vendor,Product category,Type,Tags,Published on online store,Status,SKU,Barcode,Option1 name,Option1 value,Option2 name,Option2 value,Option3 name,Option3 value,Price,Price / International,Compare-at price,Compare-at price / International,Cost per item,Charge tax,Tax code,Inventory tracker,Inventory quantity,Continue selling when out of stock,Weight value (grams),Weight unit for display,Requires shipping,Fulfillment service,Product image URL,Image position,Image alt text,Variant image URL,Gift card,SEO title,SEO description,Google Shopping / Google product category,Google Shopping / Gender,Google Shopping / Age group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords labels,Google Shopping / Condition,Google Shopping / Custom product,Google Shopping / Custom label 0,Google Shopping / Custom label 1,Google Shopping / Custom label 2,Google Shopping / Custom label 3,Google Shopping / Custom label 4
Texas Beard Co. Lip Balm,texas-beard-co-lip-balm,"<h3>Description</h3><p>Our all natural lip balm is made with the finest ingredients, including beeswax, shea butter, and coconut oil. It is rich in vitamins and antioxidants, which help to moisturize and protect your lips. The balm has a pleasant, light scent and a smooth, non-greasy texture. It is perfect for everyday use and can also be used to soothe chapped lips.<br></p>
<p>The lip balms comes in a 1/2oz tin and should last your lips a smackin' long time.</p>
<ul></ul>
<p><b>Benefits:</b></p>
<ul><li>Moisturizes and protects your lips</li><li>Rich in vitamins and antioxidants</li><li>Pleasant, light scent</li><li>Smooth, non-greasy texture</li><li>Perfect for everyday use</li><li>Soothes chapped lips</li></ul>
<p><b>How to use:</b></p>
<p>Apply a small amount of lip balm to your lips as needed. For best results, use daily.</p>
<p><b>Storage:</b></p>
<p>Store at room temperature.</p><hr><h3>Ingredients</h3><ul><li>Beeswax</li><li>Shea butter</li><li>Coconut oil</li><li>Vitamin E</li></ul>",Texas Beard Company,All Products > Beard Grooming,Beard Grooming,"All Products,Beard Grooming",true,active,lip-balm,,Title,Default,,,,,6.99,,0.00,,0.00,true,,shopify,0,deny,2,g,true,manual,/Shared/Images/Product/Texas-Beard-Co-Lip-Balm/texas-beard-co-lip-balm.png,1,Texas Beard Co. Lip Balm,,false,Texas Beard Co. Lip Balm,"Our all natural lip balm is made with the finest ingredients, including beeswax, shea butter, and coconut oil. It is rich in vitamins and antioxidants, which help to moisturize and protect your lips. The balm has a pleasant, light scent and a smooth, non-greasy texture. It is perfect for everyday use and can also be",,,,lip-balm,,,new,,,,,,
Smoke House Beard Balm,smoke-house-beard-balm,"<h3>Description</h3><p></p><p>Smoke House Beard Balm is our traditional beard balm recipe literally smoked on my own personal smoker... one batch at a time.</p>
<p></p>
<p>Texas Beard Company Beard Balm is has similar properties and benefits to our <a href=""https://www.texasbeardcompany.com/beard-oil"">all natural beard oils</a>. It will help keep your hair healthy, strong, and manageable.</p>
<p>In addition to oils we blend in naturally deodorized Shea Butter, Cocoa Butter, and Coconut oil. We use naturally deodorized butters because you don't want your balm to smell like chocolate!</p>
<p>Unlike other balms on the market, ours has no wax. This means that our balm will not be as hard as others and also much easier to apply.</p>
<p>Comes in a 2oz tin.</p><hr><h3>Ingredients</h3><p>Texas Beard Company products are made with all natural ingredients.</p>
<p>Base Balm Blend</p>
<ul>
<li>Cocoa Butter</li><li>Shea Butter</li><li>Coconut Oil</li><li>Golden Jojoba Oil</li><li>Sweet Almond Oil</li><li>Grapeseed Oil</li><li>Avocado Oil</li></ul><p>Other Ingredients</p><ul><li>Natural Smoke<br></li></ul>
<p>Essential Oil (Scent) Blend</p>
<ul>
<li>none</li></ul>",Texas Beard Company,All Products > Beard Care > Beard Oil & Balm > Beard Balms,Beard Balms,"All Products,Beard Care,Beard Oil & Balm,Beard Balms,Scents,Smoke House,All Products,Beard Care,Beard Oil & Balm,Singles",true,active,balm-smoke,,Title,Default,,,,,19.99,,,,0.00,true,,shopify,0,deny,6,g,true,manual,/Shared/Images/Product/Smoke-House-Beard-Balm/smoke-house-balm.jpg,1,Smoke House Beard Balm,,false,Smoke House Beard Balm,"Smoke House Beard Balm is our traditional beard balm recipe literally smoked on my own personal smoker... one batch at a time.

Texas Beard Company Beard Balm is has similar properties and benefits to our all natural beard oils. It will",,,,balm-smoke,,,new,,,,,,
Black Pepper - 1/2oz Trial Beard Balm,black-pepper-12oz-trial-beard-balm,"<h3>Description</h3><p>This 1/2oz trial size balm is a great way to try out our balm and/or a new scent.</p>
<p>A blend of Black Pepper and Patchouli makes this a unique blend. A very earthy scent.</p><p>Beard Oil is a combination of all natural oils that help moisturize your beard, keep it healthy, and give off a great scent. The end result is a softer, healthier, shinier (not greasy), and less wild beard. </p>
<p>Texas Beard Company Beard Balm is has similar properties and benefits to our <a href=""https://www.texasbeardcompany.com/beard-oil"">all natural beard oils</a>. It will help keep your hair healthy, strong, and manageable.</p>
<p>In addition to oils we blend in naturally deodorized Shea Butter, Cocoa Butter, and Coconut oil. We use naturally deodorized butters because you don't want your balm to smell like chocolate!</p>
<p>Unlike other balms on the market, ours has no wax. This means that our balm will not be as hard as others and also much easier to apply.</p><hr><h3>Ingredients</h3><p data-children-count=""0""></p><hr><h3>Additional Information</h3><p data-children-count=""0""></p><hr><h3>More Details</h3><p data-children-count=""0""></p><hr><h3>Additional Information</h3><p data-children-count=""0""></p>",Texas Beard Company,All Products > Beard Care > Beard Oil & Balm > Beard Balms,Beard Balms,"All Products,Beard Care,Beard Oil & Balm,Beard Balms,All Products,Beard Care,Beard Oil & Balm,Beard Balms,Trial Sizes,Scents,Black Pepper",true,active,trial-balm-pepper,,Title,Default,,,,,5.99,,,,0.00,true,,shopify,0,deny,2,g,true,manual,/Shared/Images/Product/Black-Pepper-1-2oz-Trial-Beard-Balm/black-pepper-beard-balm-sample.jpg,1,Black Pepper - 1/2oz Trial Beard Balm,,false,Black Pepper - 1/2oz Trial Beard Balm,"This 1/2oz trial size balm is a great way to try out our balm and/or a new scent.
A blend of Black Pepper and Patchouli makes this a unique blend. A very earthy scent.Beard Oil is a combination of all natural oils that help moisturize your beard, keep it healthy, and give off a great scent. The end re",,,,,,,new,,,,,,
Smoke House - 1/2oz Trial Beard Balm,smoke-house-12oz-trial-beard-balm,"<h3>Description</h3><p>This 1/2oz trial size balm is a great way to try out our balm and/or a new scent.</p>
<p></p><p>Smoke House Beard Balm is our traditional beard balm recipe literally smoked on my own personal smoker... one batch at a time.</p>
<p></p>
<p>Texas Beard Company Beard Balm is has similar properties and benefits to our <a href=""https://www.texasbeardcompany.com/beard-oil"">all natural beard oils</a>. It will help keep your hair healthy, strong, and manageable.</p>
<p>In addition to oils we blend in naturally deodorized Shea Butter, Cocoa Butter, and Coconut oil. We use naturally deodorized butters because you don't want your balm to smell like chocolate!</p>
<p>Unlike other balms on the market, ours has no wax. This means that our balm will not be as hard as others and also much easier to apply.</p><hr><h3>Ingredients</h3><p>Texas Beard Company products are made with all natural ingredients.</p>
<p>Base Balm Blend</p>
<ul>
<li>Cocoa Butter</li><li>Shea Butter</li><li>Coconut Oil</li><li>Golden Jojoba Oil</li><li>Sweet Almond Oil</li><li>Grapeseed Oil</li><li>Avocado Oil</li></ul><p>Other Ingredients</p><ul><li>Natural Smoke<br></li></ul>
<p>Essential Oil (Scent) Blend</p>
<ul>
<li>none</li></ul><hr><h3>Additional Information</h3><p data-children-count=""0""></p><hr><h3>More Details</h3><p data-children-count=""0""></p><hr><h3>Additional Information</h3><p data-children-count=""0""></p>",Texas Beard Company,All Products > Beard Care > Beard Oil & Balm > Beard Balms,Beard Balms,"All Products,Beard Care,Beard Oil & Balm,Beard Balms,All Products,Beard Care,Beard Oil & Balm,Beard Balms,Trial Sizes,Scents,Smoke House",true,active,trial-balm-smoke,,Title,Default,,,,,5.99,,,,0.00,true,,shopify,0,deny,2,g,true,manual,/Shared/Images/Product/Smoke-House-1-2oz-Trial-Beard-Balm/smoke-house-beard-balm-trial.jpg,1,Smoke House - 1/2oz Trial Beard Balm,,false,Smoke House - 1/2oz Trial Beard Balm,"This 1/2oz trial size balm is a great way to try out our balm and/or a new scent.
Smoke House Beard Balm is our traditional beard balm recipe literally smoked on my own personal smoker... one batch at a time.

Texas Beard Company Beard Balm is has similar properties and benefits to our",,,,,,,new,,,,,,
Black Pepper Beard Balm,black-pepper-beard-balm,"<h3>Description</h3><p>A blend of Black Pepper and Patchouli makes this a unique blend. A very earthy scent.</p><p>Beard Oil is a combination of all natural oils that help moisturize your beard, keep it healthy, and give off a great scent. The end result is a softer, healthier, shinier (not greasy), and less wild beard. </p>
<p>Texas Beard Company Beard Balm is has similar properties and benefits to our <a href=""https://www.texasbeardcompany.com/beard-oil"">all natural beard oils</a>. It will help keep your hair healthy, strong, and manageable.</p>
<p>In addition to oils we blend in naturally deodorized Shea Butter, Cocoa Butter, and Coconut oil. We use naturally deodorized butters because you don't want your balm to smell like chocolate!</p>
<p>Unlike other balms on the market, ours has no wax. This means that our balm will not be as hard as others and also much easier to apply.</p><p>Comes in a 2oz double wall jar.</p><hr><h3>Ingredients</h3><p>Texas Beard Company products are made with all natural ingredients.</p><p>Base Balm Blend</p><ul>
<li>Cocoa Butter</li><li>Shea Butter</li><li>Coconut Oil</li><li>Golden Jojoba Oil</li><li>Sweet Almond Oil</li><li>Grapeseed Oil</li><li>Avocado Oil</li></ul><p>Essential Oil (Scent) Blend</p><ul>
<li>none</li></ul>",Texas Beard Company,All Products > Beard Care > Beard Oil & Balm > Beard Balms,Beard Balms,"All Products,Beard Care,Beard Oil & Balm,Beard Balms,Scents,Black Pepper,All Products,Beard Care,Beard Oil & Balm,Singles",true,active,balm-pepper,,Title,Default,,,,,19.99,,,,0.00,true,,shopify,0,deny,6,g,true,manual,/Shared/Images/Product/Tumbleweed-Beard-Balm-clone/black-pepper-beard-balm.jpg,1,Black Pepper Beard Balm,,false,Black Pepper Beard Balm,"A blend of Black Pepper and Patchouli makes this a unique blend. A very earthy scent.Beard Oil is a combination of all natural oils that help moisturize your beard, keep it healthy, and give off a great scent. The end result is a softer, healthier, shinier (not greasy), and less wild beard. 
Texas Bea",,,,,,,new,,,,,,
Texas Beard Co. Curved Beard Brush,texas-beard-co-curved-beard-brush,"<h3>Description</h3><p>Introducing the Texas Beard Company Curved Beard Brush – the rugged grooming companion your beard's been craving! This ain't your grandpa's brush – it's got a killer curve that fits your face like a glove. Plus, we threw in the Texas Beard Company logo engraved on top for that extra touch of class.</p>
<p>Now, let's get down to business with those natural boar hair bristles – they're the real MVPs, untangling knots and spreading those essential oils like it's a beard revolution. No synthetics here – just pure, unadulterated beard love.</p>
<p>Whether your beard's a short and sweet masterpiece or a wizard-level mane, this brush is up for the challenge. It's like a spa day for your facial fuzz, minus the fluffy robes and whale music.</p>
<p>Why it's legit:</p>
<ol><li><strong>Curved to Perfection:</strong> Hugs your face like it was custom-made for you – because it basically was.</li><li><strong>Boar Hair Magic:</strong> Tames the wildest beards, leaving them softer than a puppy's ear.</li><li><strong>Engraved Logo Swagger:</strong> Texas Beard Company logo is engraved on top – because your beard deserves the VIP treatment.</li><li><strong>Skin Love:</strong> Not just for the beard – gives your skin underneath some well-deserved TLC.</li></ol>
<p>And for those who appreciate the deets, it's a solid 5"" x 2.75"" in dimensions – the perfect size for your grooming arsenal. So, whether you're the bearded king of cool or just leveling up your scruff game, grab the Texas Beard Company Curved Beard Brush – your beard will thank you later. Beard on, amigo! 🤘</p>",Texas Beard Company,All Products > Beard Grooming > Combs and Brushes,Combs and Brushes,"All Products,Beard Grooming,Combs and Brushes",true,active,curved-brush,,Title,Default,,,,,9.99,,,,0.00,true,,shopify,0,deny,7,g,true,manual,/Shared/Images/Product/Curved-Beard-Brush/curved-brush-top.jpg,1,Texas Beard Co. Curved Beard Brush,,false,Texas Beard Co. Curved Beard Brush,"Introducing the Texas Beard Company Curved Beard Brush – the rugged grooming companion your beard's been craving! This ain't your grandpa's brush – it's got a killer curve that fits your face like a glove. Plus, we threw in the Texas Beard Company logo engraved on top for that extra touch of class.
Now, let'",,,,,,,new,,,,,,
Texas Beard Co. Mustache Wax,texas-beard-co-mustache-wax,"<h3>Description</h3><p>Texas Beard Company handmade Mustache Wax provides a Medium hold for your beards best friend. Works great at holding a natural style mustache and keeping wild hairs out of your food hole.</p><p>Mustache wax helps hold, shape, style, condition, and volumize your mustache. All natural ingredients with no petroleum products.</p><p>This wax has no added fragrance or scent but has a light honey/sweet scent from the Beeswax and Pine Sap oil.</p><p>Available in a small 0.5oz tin or a larger 1oz tin.</p><hr><h3>Ingredients</h3><ul><li>Beeswax</li><li>Lanolin</li><li>Coconut Oil</li><li>Pine Sap extract</li></ul>",Texas Beard Company,All Products > Beard Grooming > Mustache Wax,Mustache Wax,"All Products,Beard Grooming,Mustache Wax,All Products,Beard Care",true,active,stache-wax,,Title,Default,,,,,8.99,,,,0.00,true,,shopify,0,deny,2,g,true,manual,/Shared/Images/Product/Texas-Beard-Co-Mustache-Wax/mustace-wax.jpg,1,Texas Beard Co. Mustache Wax,,false,Texas Beard Co. Mustache Wax,"Texas Beard Company handmade Mustache Wax provides a Medium hold for your beards best friend. Works great at holding a natural style mustache and keeping wild hairs out of your food hole.Mustache wax helps hold, shape, style, condition, and volumize your mustache. All natural ingredients with no petroleum pro",,,,stache-wax,,,new,,,,,,
Texas Beard Company Beer Glass,texas-beard-company-beer-glass,<h3>Description</h3><p>Drink your beer or whatever it is that you drink in style with this Texas Beard Company pint glass.</p><p>Holds 16oz of your favorite liquids (even beard oil if you wanna do that) and displays your favorite Beard Care company!</p><p>These are some solid glasses as they have to be able to survive around here!</p>,Texas Beard Company,All Products > Merchandise,Merchandise,"All Products,Merchandise,All Products,Beard Kits and Gifts",true,active,beer-glass,,Title,Default,,,,,9.99,,,,0.00,true,,shopify,0,deny,37,g,true,manual,/Shared/Images/Product/Texas-Beard-Company-Beer-Glass/texas-beard-beer-glass.jpg,1,Texas Beard Company Beer Glass,,false,Texas Beard Company Beer Glass,Drink your beer or whatever it is that you drink in style with this Texas Beard Company pint glass.Holds 16oz of your favorite liquids (even beard oil if you wanna do that) and displays your favorite Beard Care company!These are some solid glasses as they have to be able to survive around here!,,,,beer-glass,,,new,,,,,,
Texas Beard Company Can Coozie,texas-beard-company-can-coozie,"<h3>Description</h3><p>This is the Texas Beard Company can coozie!</p><p>High quality neoprene material, not the cheap foam kind! Keeps your beer (or whatever) cool and your hand warm.</p>",Texas Beard Company,All Products > Merchandise,Merchandise,"All Products,Merchandise",true,active,coozie,,Title,Default,,,,,5.99,,,,0.00,true,,shopify,0,deny,2,g,true,manual,/Shared/Images/Product/Texas-Beard-Company-Can-Coozie/texas-beard-beer-coozie.jpg,1,Texas Beard Company Can Coozie,,false,Texas Beard Company Can Coozie,"This is the Texas Beard Company can coozie!High quality neoprene material, not the cheap foam kind! Keeps your beer (or whatever) cool and your hand warm.",,,,coozie,,,new,,,,,,
Texas Beard Company Bottle Cooler,texas-beard-company-bottle-cooler,"<h3>Description</h3><p>Keep your bottled beer cold with this zippered foam bottle cooler (koozie, coozie, insulator, whatever!)</p><p>This bottle cooler has a zipper for easy inserting of your bottles.</p><p>Charcoal grey with white logo.</p>",Texas Beard Company,All Products > Merchandise,Merchandise,"All Products,Merchandise",true,active,bottle-coozie,,Title,Default,,,,,6.99,,,,0.00,true,,shopify,0,deny,2,g,true,manual,/Shared/Images/Product/Texas-Beard-Company-Bottle-Cooler/texas-beard-bottle-cooler.jpg,1,Texas Beard Company Bottle Cooler,,false,Texas Beard Company Bottle Cooler,"Keep your bottled beer cold with this zippered foam bottle cooler (koozie, coozie, insulator, whatever!)This bottle cooler has a zipper for easy inserting of your bottles.Charcoal grey with white logo.",,,,bottle-coozie,,,new,,,,,,
